Symbol,Name
USLBX,John Hancock Capital Series: John Hancock US Global Leaders Growth Fund; Class B Shares
USLCX,John Hancock Capital Series: John Hancock US Global Leaders Growth Fund; Class C Shares
USLIX,John Hancock Capital Series: John Hancock US Global Leaders Growth Fund; Class I Shares
USLYX,John Hancock Capital Series: John Hancock US Global Leaders Growth Fund; Class R2 Shares
UGLSX,John Hancock Capital Series: John Hancock US Global Leaders Growth Fund; Class R6 Shares
JHMXX,John Hancock Current Interest: John Hancock Money Market Fund; Class A Shares
TSMXX,John Hancock Current Interest: John Hancock Money Market Fund; Class B Shares
JMCXX,John Hancock Current Interest: John Hancock Money Market Fund; Class C Shares
JHMC,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Consumer Discretionary ETF
JHMS,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Consumer Staples ETF
JHME,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Energy ETF
JHMF,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Financials ETF
JHMH,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Health Care ETF
JHMI,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Industrials ETF
JHML,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Large Cap ETF
JHMA,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Materials ETF
JHMM,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Mid Cap ETF
JHMT,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Technology ETF
JHMU,John Hancock Exchange-Traded Fund Trust: John Hancock Multifactor Utilities ETF
JCUAX,John Hancock Funds II: Absolute Return Currency Fund; Class A Shares
JCUCX,John Hancock Funds II: Absolute Return Currency Fund; Class C Shares
JCUIX,John Hancock Funds II: Absolute Return Currency Fund; Class I Shares
JHCCX,John Hancock Funds II: Absolute Return Currency Fund; Class R2 Shares
JARRX,John Hancock Funds II: Absolute Return Currency Fund; Class R4 Shares
JCURX,John Hancock Funds II: Absolute Return Currency Fund; Class R6 Shares
JIADX,John Hancock Funds II: Active Bond Fund; Class 1 Shares
JAAAX,John Hancock Funds II: Alternative Asset Allocation Fund; Class A Shares
JAACX,John Hancock Funds II: Alternative Asset Allocation Fund; Class C Shares
JAAIX,John Hancock Funds II: Alternative Asset Allocation Fund; Class I Shares
JAAPX,John Hancock Funds II: Alternative Asset Allocation Fund; Class R2 Shares
JAASX,John Hancock Funds II: Alternative Asset Allocation Fund; Class R4 Shares
JAARX,John Hancock Funds II: Alternative Asset Allocation Fund; Class R6 Shares
JIBCX,John Hancock Funds II: Blue Chip Growth Fund; Class 1 Shares
JBGAX,John Hancock Funds II: Blue Chip Growth Fund; Class A Shares
JBGCX,John Hancock Funds II: Blue Chip Growth Fund; Class C Shares
JICPX,John Hancock Funds II: Capital Appreciation Fund; Class 1 Shares
JHCPX,John Hancock Funds II: Capital Appreciation Fund; Class NAV Shares
JICDX,John Hancock Funds II: Core Bond Fund; Class 1 Shares
JDSTX,John Hancock Funds II: Diversified Strategies Fund; Class A Shares
JDSIX,John Hancock Funds II: Diversified Strategies Fund; Class I Shares
JMKAX,John Hancock Funds II: Emerging Markets Debt Fund; Class A Shares
JMKCX,John Hancock Funds II: Emerging Markets Debt Fund; Class C Shares
JMKIX,John Hancock Funds II: Emerging Markets Debt Fund; Class I Shares
JHEMX,John Hancock Funds II: Emerging Markets Debt Fund; Class R2 Shares
JHMDX,John Hancock Funds II: Emerging Markets Debt Fund; Class R4 Shares
JEMIX,John Hancock Funds II: Emerging Markets Debt Fund; Class R6 Shares
JEVAX,John Hancock Funds II: Emerging Markets Fund; Class A Shares
JEVCX,John Hancock Funds II: Emerging Markets Fund; Class C Shares
JEVIX,John Hancock Funds II: Emerging Markets Fund; Class I Shares
JEVNX,John Hancock Funds II: Emerging Markets Fund; Class NAV Shares
JEVRX,John Hancock Funds II: Emerging Markets Fund; Class R6 Shares
JIEMX,John Hancock Funds II: Equity-Income Fund; Class 1 Shares
JHEIX,John Hancock Funds II: Equity-Income Fund; Class A Shares
JHERX,John Hancock Funds II: Equity-Income Fund; Class C Shares
JFIHX,John Hancock Funds II: Floating Rate Income Fund; Class 1 Shares
JFIAX,John Hancock Funds II: Floating Rate Income Fund; Class A Shares
JFIBX,John Hancock Funds II: Floating Rate Income Fund; Class B Shares
JFIGX,John Hancock Funds II: Floating Rate Income Fund; Class C Shares
JFIIX,John Hancock Funds II: Floating Rate Income Fund; Class I Shares
JFIRX,John Hancock Funds II: Floating Rate Income Fund; Class R6 Shares
JFCAX,John Hancock Funds II: Fundamental All Cap Core Fund; Class A Shares
JFCCX,John Hancock Funds II: Fundamental All Cap Core Fund; Class C Shares
JFCIX,John Hancock Funds II: Fundamental All Cap Core Fund; Class I Shares
JFACX,John Hancock Funds II: Fundamental All Cap Core Fund; Class R2 Shares
JFARX,John Hancock Funds II: Fundamental All Cap Core Fund; Class R4 Shares
JFAIX,John Hancock Funds II: Fundamental All Cap Core Fund; Class R6 Shares
JFGAX,John Hancock Funds II: Fundamental Global Franchise Fund; Class A Shares
JFGIX,John Hancock Funds II: Fundamental Global Franchise Fund; Class I Shares
JFVAX,John Hancock Funds II: Fundamental Large Cap Value Fund; Class A Shares
JFVCX,John Hancock Funds II: Fundamental Large Cap Value Fund; Class C Shares
JFVIX,John Hancock Funds II: Fundamental Large Cap Value Fund; Class I Shares
JFLCX,John Hancock Funds II: Fundamental Large Cap Value Fund; Class R2 Shares
JFLRX,John Hancock Funds II: Fundamental Large Cap Value Fund; Class R4 Shares
JFLVX,John Hancock Funds II: Fundamental Large Cap Value Fund; Class R6 Shares
JHAAX,John Hancock Funds II: Global Absolute Return Strategies Fund; Class A Shares
JHACX,John Hancock Funds II: Global Absolute Return Strategies Fund; Class C Shares
JHAIX,John Hancock Funds II: Global Absolute Return Strategies Fund; Class I Shares
JHARX,John Hancock Funds II: Global Absolute Return Strategies Fund; Class R2 Shares
JHASX,John Hancock Funds II: Global Absolute Return Strategies Fund; Class R6 Shares
JIGDX,John Hancock Funds II: Global Bond Fund; Class 1 Shares
JHGEX,John Hancock Funds II: Global Equity Fund; Class A Shares
JGECX,John Hancock Funds II: Global Equity Fund; Class C Shares
JGEFX,John Hancock Funds II: Global Equity Fund; Class I Shares
JGERX,John Hancock Funds II: Global Equity Fund; Class R2 Shares
JGETX,John Hancock Funds II: Global Equity Fund; Class R4 Shares
JGEMX,John Hancock Funds II: Global Equity Fund; Class R6 Shares
JYGAX,John Hancock Funds II: Global Income Fund; Class A Shares
JYGIX,John Hancock Funds II: Global Income Fund; Class I Shares
JIHDX,John Hancock Funds II: High Yield Fund; Class 1 Shares
JIIMX,John Hancock Funds II: International Small Cap Fund; Class 1 Shares
JISAX,John Hancock Funds II: International Small Company Fund; Class A Shares
JISDX,John Hancock Funds II: International Small Company Fund; Class C Shares
JSCIX,John Hancock Funds II: International Small Company Fund; Class I Shares
JIVIX,John Hancock Funds II: International Value Fund; Class 1 Shares
JHVIX,John Hancock Funds II: International Value Fund; Class NAV Shares
JIQBX,John Hancock Funds II: Investment Quality Bond Fund; Class 1 Shares
JIAFX,John Hancock Funds II: John Hancock Income Allocation Fund; Class A Shares
JIAGX,John Hancock Funds II: John Hancock Income Allocation Fund; Class C Shares
JIAIX,John Hancock Funds II: John Hancock Income Allocation Fund; Class I Shares
JIASX,John Hancock Funds II: John Hancock Income Allocation Fund; Class R6 Shares
JTRAX,John Hancock Funds II: John Hancock Redwood Fund; Class A Shares
JTRCX,John Hancock Funds II: John Hancock Redwood Fund; Class C Shares
JTRIX,John Hancock Funds II: John Hancock Redwood Fund; Class I Shares
JTRRX,John Hancock Funds II: John Hancock Redwood Fund; Class R6 Shares
JRETX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class 1 Shares
JJERX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class A Shares
JMENX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class I Shares
JTLOX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class R1 Shares
JVIMX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class R2 Shares
JGTHX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class R3 Shares
JROUX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class R4 Shares
JGHTX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class R5 Shares
JESRX,John Hancock Funds II: John Hancock Retirement Living through 2060 Portfolio; Class R6 Shares
JRLDX,John Hancock Funds II: John Hancock Retirement Living through II 2010 Portfolio; Class 1 Shares
JRLHX,John Hancock Funds II: John Hancock Retirement Living through II 2010 Portfolio; Class R6 Shares
JRLIX,John Hancock Funds II: John Hancock Retirement Living through II 2015 Portfolio; Class 1 Shares
JRLLX,John Hancock Funds II: John Hancock Retirement Living through II 2015 Portfolio; Class R6 Shares
JRLOX,John Hancock Funds II: John Hancock Retirement Living through II 2020 Portfolio; Class 1 Shares
JRTAX,John Hancock Funds II: John Hancock Retirement Living through II 2020 Portfolio; Class R6 Shares
JRTBX,John Hancock Funds II: John Hancock Retirement Living through II 2025 Portfolio; Class 1 Shares
JRTFX,John Hancock Funds II: John Hancock Retirement Living through II 2025 Portfolio; Class R6 Shares
JRTGX,John Hancock Funds II: John Hancock Retirement Living through II 2030 Portfolio; Class 1 Shares
JRTJX,John Hancock Funds II: John Hancock Retirement Living through II 2030 Portfolio; Class R6 Shares
JRTKX,John Hancock Funds II: John Hancock Retirement Living through II 2035 Portfolio; Class 1 Shares
JRTNX,John Hancock Funds II: John Hancock Retirement Living through II 2035 Portfolio; Class R6 Shares
JRTTX,John Hancock Funds II: John Hancock Retirement Living through II 2040 Portfolio; Class 1 Shares
JRTWX,John Hancock Funds II: John Hancock Retirement Living through II 2040 Portfolio; Class R6 Shares
JRLQX,John Hancock Funds II: John Hancock Retirement Living through II 2045 Portfolio; Class 1 Shares
JRLVX,John Hancock Funds II: John Hancock Retirement Living through II 2045 Portfolio; Class R6 Shares
JRLWX,John Hancock Funds II: John Hancock Retirement Living through II 2050 Portfolio; Class 1 Shares
JRLZX,John Hancock Funds II: John Hancock Retirement Living through II 2050 Portfolio; Class R6 Shares
JLKZX,John Hancock Funds II: John Hancock Retirement Living through II 2055 Portfolio; Class 1 Shares
JLKYX,John Hancock Funds II: John Hancock Retirement Living through II 2055 Portfolio; Class R6 Shares
JRODX,John Hancock Funds II: John Hancock Retirement Living through II 2060 Portfolio; Class 1 Shares
JIEHX,John Hancock Funds II: John Hancock Retirement Living through II 2060 Portfolio; Class R6 Shares
JILAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class 1 Shares
JALAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class A Shares
JBLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class B Shares
JCLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class C Shares
JTAIX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class I Shares
JPLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class R1 Shares
JQLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class R2 Shares
JRLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class R3 Shares
JSLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class R4 Shares
JTLAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class R5 Shares
JULAX,John Hancock Funds II: Lifestyle Aggressive Portfolio; Class R6 Shares
JILBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class 1 Shares
JHLAX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class 5 Shares
JALBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class A Shares
JBLBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class B Shares
JCLBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class C Shares
JTBIX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class I Shares
JPLBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class R1 Shares
JQLBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class R2 Shares
JRLBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class R3 Shares
JSLBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class R4 Shares
JTSBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class R5 Shares
JULBX,John Hancock Funds II: Lifestyle Balanced Portfolio; Class R6 Shares
JILCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class 1 Shares
JALRX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class A Shares
JBLCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class B Shares
JCLCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class C Shares
JTOIX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class I Shares
JPLCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class R1 Shares
JQLCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class R2 Shares
JRLCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class R3 Shares
JSLCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class R4 Shares
JTLRX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class R5 Shares
JULCX,John Hancock Funds II: Lifestyle Conservative Portfolio; Class R6 Shares
JILGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class 1 Shares
JHLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class 5 Shares
JALGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class A Shares
JBLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class B Shares
JCLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class C Shares
JTGIX,John Hancock Funds II: Lifestyle Growth Portfolio; Class I Shares
JPLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class R1 Shares
JQLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class R2 Shares
JRLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class R3 Shares
JSLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class R4 Shares
JTLGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class R5 Shares
JULGX,John Hancock Funds II: Lifestyle Growth Portfolio; Class R6 Shares
JIIOX,John Hancock Funds II: Lifestyle II Aggressive Portfolio; Class 1 Shares
JIIRX,John Hancock Funds II: Lifestyle II Aggressive Portfolio; Class R6 Shares
JIBOX,John Hancock Funds II: Lifestyle II Balanced Portfolio; Class 1 Shares
JIBRX,John Hancock Funds II: Lifestyle II Balanced Portfolio; Class R6 Shares
JLCGX,John Hancock Funds II: Lifestyle II Conservative Portfolio; Class 1 Shares
JLCSX,John Hancock Funds II: Lifestyle II Conservative Portfolio; Class R6 Shares
JLGOX,John Hancock Funds II: Lifestyle II Growth Portfolio; Class 1 Shares
JLGSX,John Hancock Funds II: Lifestyle II Growth Portfolio; Class R6 Shares
JLMOX,John Hancock Funds II: Lifestyle II Moderate Portfolio; Class 1 Shares
JLMRX,John Hancock Funds II: Lifestyle II Moderate Portfolio; Class R6 Shares
JILMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class 1 Shares
JHLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class 5 Shares
JALMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class A Shares
JBLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class B Shares
JCLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class C Shares
JTMIX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class I Shares
JPLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class R1 Shares
JQLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class R2 Shares
JRLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class R3 Shares
JSLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class R4 Shares
JTLMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class R5 Shares
JULMX,John Hancock Funds II: Lifestyle Moderate Portfolio; Class R6 Shares
JIMSX,John Hancock Funds II: Mid Cap Stock Fund; Class 1 Shares
JINRX,John Hancock Funds II: Natural Resources Fund; Class 1 Shares
JNRAX,John Hancock Funds II: Natural Resources Fund; Class A Shares
JNRIX,John Hancock Funds II: Natural Resources Fund; Class I Shares
JISOX,John Hancock Funds II: New Opportunities Fund; Class 1 Shares
JASOX,John Hancock Funds II: New Opportunities Fund; Class A Shares
JBSOX,John Hancock Funds II: New Opportunities Fund; Class C Shares
JHSOX,John Hancock Funds II: New Opportunities Fund; Class I Shares
JRSOX,John Hancock Funds II: New Opportunities Fund; Class R1 Shares
JSSOX,John Hancock Funds II: New Opportunities Fund; Class R2 Shares
JTSOX,John Hancock Funds II: New Opportunities Fund; Class R3 Shares
JUSOX,John Hancock Funds II: New Opportunities Fund; Class R4 Shares
JVSOX,John Hancock Funds II: New Opportunities Fund; Class R5 Shares
JWSOX,John Hancock Funds II: New Opportunities Fund; Class R6 Shares
JIREX,John Hancock Funds II: Real Estate Securities Fund; Class 1 Shares
JIRRX,John Hancock Funds II: Real Return Bond Fund; Class 1 Shares
